simulation, day, sickPercentage, border_red_cnt, border_green_cnt, total_nodecnt=45,Psick= 0.5,Edgecnt= 52
24,17,0.8,0,0
24,18,0.8,0,0
25,0,0.02222222,1,2
25,1,0.04444445,2,2
25,2,0.08888889,2,4
25,3,0.1555556,4,5
25,4,0.2444444,4,8
25,5,0.3333333,5,9
25,6,0.4666667,6,7
25,7,0.6222222,5,4
25,8,0.6666667,4,2
25,9,0.7555556,2,0
25,10,0.7777778,0,0
25,11,0.7777778,0,0
25,12,0.7777778,0,0
25,13,0.7777778,0,0
25,14,0.8,0,0
25,15,0.8,0,0
25,16,0.8,0,0
25,17,0.8,0,0
25,18,0.8,0,0
26,0,0.02222222,1,2
26,1,0.02222222,1,2
26,2,0.04444445,2,3
26,3,0.08888889,3,5
26,4,0.1333333,4,4
26,5,0.2,5,5
26,6,0.2888889,5,5
26,7,0.4444444,4,10
26,8,0.6222222,6,6
26,9,0.7111111,4,2
26,10,0.7555556,2,0
26,11,0.7777778,1,0
26,12,0.8,0,0
26,13,0.8,0,0
26,14,0.8,0,0
26,15,0.8,0,0
26,16,0.8,0,0
26,17,0.8,0,0
26,18,0.8,0,0
27,0,0.02222222,1,2
27,1,0.06666667,2,3
27,2,0.08888889,3,5
27,3,0.1111111,4,4
27,4,0.1777778,4,4
27,5,0.2,3,4
27,6,0.2666667,2,6
27,7,0.4,6,8
27,8,0.5777778,8,6
27,9,0.7555556,1,0
27,10,0.7555556,1,0
27,11,0.7555556,1,0
27,12,0.7555556,1,0
27,13,0.8,0,0
27,14,0.8,0,0
27,15,0.8,0,0
27,16,0.8,0,0
27,17,0.8,0,0
27,18,0.8,0,0
28,0,0.02222222,1,2
28,1,0.04444445,2,3
28,2,0.08888889,3,5
28,3,0.2,5,5
28,4,0.2666667,5,6
28,5,0.3333333,8,8
28,6,0.4888889,6,7
28,7,0.6222222,5,4
28,8,0.7111111,3,2
28,9,0.7777778,1,0
28,10,0.8,0,0
28,11,0.8,0,0
28,12,0.8,0,0
28,13,0.8,0,0
28,14,0.8,0,0
28,15,0.8,0,0
28,16,0.8,0,0
28,17,0.8,0,0
28,18,0.8,0,0
29,0,0.02222222,1,2
29,1,0.04444445,2,3
29,2,0.06666667,2,3
29,3,0.08888889,2,4
29,4,0.1555556,3,7
29,5,0.2,5,8
29,6,0.2888889,7,7
29,7,0.4,3,7
29,8,0.5111111,5,7
29,9,0.6222222,4,4
29,10,0.6666667,1,4
